age,income,credit_score,existing_loans,existing_loan_emi,employed,default,loan_amount,loan_tenure_months,emi_to_income_ratio,loan_to_income_ratio,employment_type,cibil_risk,dti_risk,age_risk,emp_risk,loan_income_risk,risk_score
39,66545,837,1,9458,1,0,399000,36,0.14,6.0,Salaried,0.105,0.5144722451807884,0.2,0.2,0.42792792792792794,0.2843072504843863
50,108260,716,0,0,1,0,866000,18,0.0,8.0,Salaried,0.30666666666666664,0.7406723183556733,0.4,0.2,0.6531531531531533,0.4551410525618913
47,29594,696,3,13925,0,1,86000,24,0.47,2.91,Gig Worker,0.34,0.986029450414123,0.4,0.8,0.07995495495495496,0.5605006058467741
41,67086,787,3,29390,1,0,403000,36,0.44,6.01,Self-Employed,0.18833333333333332,1.0,0.2,0.5,0.42905405405405406,0.49085810810810815
31,54828,625,2,16884,1,0,384000,30,0.31,7.0,Salaried,0.4583333333333333,0.90233700542302,0.2,0.2,0.5405405405405406,0.504165332436836
25,27007,664,2,8318,1,0,189000,24,0.31,7.0,Salaried,0.3933333333333333,0.9993088211698202,0.6,0.2,0.5405405405405406,0.5489082863735362
36,26624,565,4,13312,0,1,111000,24,0.5,4.17,Gig Worker,0.5583333333333333,1.0,0.2,0.8,0.22184684684684686,0.630777027027027
52,111990,599,2,30844,1,1,672000,12,0.28,6.0,Self-Employed,0.5016666666666667,1.0,0.4,0.5,0.42792792792792794,0.6046891891891892
44,77580,853,2,24835,1,0,465000,30,0.32,5.99,Salaried,0.07833333333333334,0.8665248775457592,0.2,0.2,0.42680180180180183,0.36415148965671007
27,11744,755,2,3397,0,1,78000,24,0.29,6.64,Gig Worker,0.24166666666666667,0.943318574023615,0.6,0.8,0.5,0.6033296435059039
44,69500,590,1,9771,1,0,348000,36,0.14,5.01,Salaried,0.5166666666666667,0.46613109512390083,0.2,0.2,0.31644144144144143,0.3789989899971914
46,171762,795,0,0,1,0,1202000,36,0.0,7.0,Entrepreneur,0.175,0.323984048556422,0.4,0.4,0.5405405405405406,0.3345770932201866
31,48351,643,1,6587,1,0,242000,12,0.14,5.01,Self-Employed,0.42833333333333334,0.9222031487341409,0.2,0.5,0.31644144144144143,0.5265170033997515
43,69800,751,3,31981,1,0,489000,12,0.46,7.01,Salaried,0.24833333333333332,1.0,0.2,0.2,0.5416666666666666,0.46575
42,75292,750,3,35085,1,0,527000,30,0.47,7.0,Salaried,0.25,1.0,0.2,0.2,0.5405405405405406,0.46608108108108115
28,30015,833,4,15008,1,0,180000,24,0.5,6.0,Salaried,0.11166666666666666,1.0,0.6,0.2,0.42792792792792794,0.44768918918918915
46,149283,656,3,67340,1,0,1045000,18,0.45,7.0,Government,0.4066666666666667,1.0,0.4,0.1,0.5405405405405406,0.5130810810810811
48,29957,640,1,4248,0,0,103000,36,0.14,3.44,Gig Worker,0.43333333333333335,0.39551752573750776,0.4,0.8,0.13963963963963963,0.449825327380323
54,104257,484,2,32185,1,1,626000,18,0.31,6.0,Government,0.6933333333333334,1.0,0.4,0.1,0.42792792792792794,0.5821891891891892
54,109003,690,3,45857,1,0,545000,18,0.42,5.0,Entrepreneur,0.35,1.0,0.4,0.4,0.3153153153153153,0.5222972972972973
25,31343,758,1,4881,1,0,188000,12,0.16,6.0,Salaried,0.23666666666666666,1.0,0.6,0.2,0.42792792792792794,0.48518918918918924
30,36701,768,0,0,1,0,257000,12,0.0,7.0,Self-Employed,0.22,0.9725741654026987,0.2,0.5,0.5405405405405406,0.5102246224317558
48,109222,800,3,48037,1,0,655000,36,0.44,6.0,Salaried,0.16666666666666666,1.0,0.4,0.2,0.42792792792792794,0.44418918918918926
48,111057,723,1,18114,1,0,777000,36,0.16,7.0,Government,0.295,0.5957501303134626,0.4,0.1,0.5405405405405406,0.3785186136594467
48,148040,740,1,20596,1,0,888000,12,0.14,6.0,Salaried,0.26666666666666666,1.0,0.4,0.2,0.42792792792792794,0.4741891891891893
70,14304,705,1,2077,0,0,93000,24,0.15,6.5,Retired,0.325,0.6935123042505593,0.7,0.6,0.4842342342342343,0.533513211197775
48,106427,756,0,0,1,0,639000,12,0.0,6.0,Self-Employed,0.24,0.8339049301399082,0.4,0.5,0.42792792792792794,0.48466542172416627
55,113177,625,1,15664,1,0,566000,30,0.14,5.0,Salaried,0.4583333333333333,0.5085053598444129,0.3,0.2,0.3153153153153153,0.3819236372584005
53,107940,587,2,35132,1,0,540000,24,0.33,5.0,Salaried,0.5216666666666666,0.8898770922117226,0.4,0.2,0.3153153153153153,0.5062665703502279
49,178905,633,4,89452,1,0,895000,24,0.5,5.0,Government,0.445,1.0,0.4,0.1,0.3153153153153153,0.4907972972972974
38,68719,717,1,9809,1,0,550000,18,0.14,8.0,Salaried,0.305,0.9789761093621745,0.2,0.2,0.6531531531531533,0.49421700031351656
51,112534,595,2,34840,1,0,675000,12,0.31,6.0,Salaried,0.5083333333333333,1.0,0.4,0.2,0.42792792792792794,0.5466891891891892
32,55732,649,2,17780,1,0,390000,30,0.32,7.0,Salaried,0.41833333333333333,0.9204765664250342,0.2,0.2,0.5405405405405406,0.4967002226873396
39,67712,651,0,0,1,0,474000,18,0.0,7.0,Entrepreneur,0.415,0.648170027305188,0.2,0.4,0.5405405405405406,0.4676235879073781
36,82743,762,1,12548,1,0,579000,36,0.15,7.0,Government,0.23,0.5767120951487001,0.2,0.1,0.5405405405405406,0.33425910486825616
42,65390,752,0,0,1,0,523000,36,0.0,8.0,Entrepreneur,0.24666666666666667,0.37028541004684146,0.2,0.4,0.6531531531531533,0.36454432548468335
69,71250,705,3,32253,1,0,356000,36,0.45,5.0,Self-Employed,0.325,0.9857751786874596,0.3,0.5,0.3153153153153153,0.5212410919691622
25,30018,736,5,15009,1,0,180000,24,0.5,6.0,Salaried,0.2733333333333333,1.0,0.6,0.2,0.42792792792792794,0.49618918918918914
50,153733,737,3,63550,1,1,1230000,36,0.41,8.0,Self-Employed,0.27166666666666667,1.0,0.4,0.5,0.6531531531531533,0.5694729729729731
25,20017,670,0,0,1,0,100000,18,0.0,5.0,Self-Employed,0.38333333333333336,0.46256977865110954,0.6,0.5,0.3153153153153153,0.43793974196007474
36,80353,656,0,0,1,0,482000,36,0.0,6.0,Self-Employed,0.4066666666666667,0.2777097907335733,0.2,0.5,0.42792792792792794,0.3756166368725825
55,111308,822,1,18023,1,0,668000,12,0.16,6.0,Self-Employed,0.13,1.0,0.3,0.5,0.42792792792792794,0.4831891891891892
42,67869,500,1,10996,1,1,407000,24,0.16,6.0,Self-Employed,0.6666666666666666,0.6864777078718642,0.2,0.5,0.42792792792792794,0.5558086161571553
29,39951,640,1,6152,1,0,200000,18,0.15,5.01,Salaried,0.43333333333333335,0.7201785149771432,0.6,0.2,0.31644144144144143,0.45751084496050204
33,60091,683,1,8723,1,0,361000,18,0.15,6.01,Salaried,0.3616666666666667,0.798193727168116,0.2,0.2,0.42905405405405406,0.4324065399001371
50,144091,744,3,62885,1,0,1153000,36,0.44,8.0,Salaried,0.26,1.0,0.4,0.2,0.6531531531531533,0.5059729729729731
33,47997,790,1,7525,1,0,336000,24,0.16,7.0,Salaried,0.18333333333333332,0.7474425484926142,0.2,0.2,0.5405405405405406,0.3829417182042346
44,67493,848,1,10928,1,0,405000,30,0.16,6.0,Salaried,0.08666666666666667,0.6032230502916351,0.2,0.2,0.42792792792792794,0.300994951762098
42,67302,692,2,21754,1,0,404000,12,0.32,6.0,Salaried,0.3466666666666667,1.0,0.2,0.2,0.42792792792792794,0.4781891891891892
34,50761,698,2,16081,1,0,254000,36,0.32,5.0,Entrepreneur,0.33666666666666667,0.7596565458900716,0.2,0.4,0.3153153153153153,0.43821143376981525
67,72102,729,2,22245,1,0,361000,30,0.31,5.01,Self-Employed,0.285,0.792357431909733,0.3,0.5,0.31644144144144143,0.4610555741936495
49,119085,657,3,49131,1,0,715000,12,0.41,6.0,Entrepreneur,0.405,1.0,0.4,0.4,0.42792792792792794,0.5556891891891893
25,26387,605,1,3690,1,0,158000,18,0.14,5.99,Salaried,0.49166666666666664,0.7874949645518486,0.6,0.2,0.42680180180180183,0.5083940114082324
44,67852,692,0,0,1,0,407000,12,0.0,6.0,Salaried,0.3466666666666667,0.8331040761919734,0.2,0.2,0.42792792792792794,0.4364652082371826
34,59287,759,3,28806,1,0,415000,24,0.49,7.0,Entrepreneur,0.235,1.0,0.2,0.4,0.5405405405405406,0.5015810810810811
52,110584,680,4,55292,1,0,553000,18,0.5,5.0,Self-Employed,0.36666666666666664,1.0,0.4,0.5,0.3153153153153153,0.5472972972972974
32,19227,733,4,9614,0,0,71000,18,0.5,3.69,Gig Worker,0.2783333333333333,1.0,0.2,0.8,0.16779279279279277,0.538668918918919
40,66237,550,1,9144,1,0,397000,36,0.14,5.99,Salaried,0.5833333333333334,0.5075657054158497,0.2,0.2,0.42680180180180183,0.4259116966242328
48,170376,701,5,85188,1,1,1363000,18,0.5,8.0,Entrepreneur,0.33166666666666667,1.0,0.4,0.4,0.6531531531531533,0.567472972972973
52,115856,667,1,15658,1,0,695000,36,0.14,6.0,Salaried,0.3883333333333333,0.5029743180551081,0.4,0.2,0.42792792792792794,0.3864327687029663
27,25790,597,2,7212,1,0,129000,24,0.28,5.0,Salaried,0.505,0.8134289776399122,0.6,0.2,0.3153153153153153,0.5021545417072752
37,68837,752,5,34418,1,0,413000,30,0.5,6.0,Entrepreneur,0.24666666666666667,1.0,0.2,0.4,0.42792792792792794,0.48818918918918924
36,67183,847,3,31393,1,0,470000,12,0.47,7.0,Salaried,0.08833333333333333,1.0,0.2,0.2,0.5405405405405406,0.41758108108108116
34,23920,779,5,11960,0,0,64000,18,0.5,2.68,Gig Worker,0.20166666666666666,1.0,0.2,0.8,0.05405405405405406,0.4986081081081082
63,72958,784,2,20680,1,0,438000,12,0.28,6.0,Entrepreneur,0.19333333333333333,1.0,0.3,0.4,0.42792792792792794,0.4821891891891892
46,101896,756,4,50948,1,0,713000,36,0.5,7.0,Entrepreneur,0.24,1.0,0.4,0.4,0.5405405405405406,0.5230810810810811
26,20763,751,3,8852,1,0,125000,12,0.43,6.02,Salaried,0.24833333333333332,1.0,0.6,0.2,0.43018018018018017,0.489027027027027
53,119470,556,3,51884,1,0,717000,24,0.43,6.0,Government,0.5733333333333334,1.0,0.4,0.1,0.42792792792792794,0.5461891891891892
67,93159,689,1,14663,1,0,466000,18,0.16,5.0,Self-Employed,0.3516666666666667,0.7254959958939178,0.3,0.5,0.3153153153153153,0.4641712962707768
54,107743,740,1,16645,1,0,862000,24,0.15,8.0,Self-Employed,0.26666666666666666,0.8130716406428053,0.4,0.5,0.6531531531531533,0.5212408831336743
25,29344,742,0,0,1,0,205000,30,0.0,6.99,Salaried,0.2633333333333333,0.3881164425057555,0.6,0.2,0.5394144144144145,0.35694127278860105
36,68081,801,2,21851,1,0,477000,12,0.32,7.01,Entrepreneur,0.165,1.0,0.2,0.4,0.5416666666666666,0.48075
57,125593,617,1,19433,1,0,628000,36,0.15,5.0,Salaried,0.4716666666666667,0.4893776516796908,0.3,0.2,0.3153153153153153,0.38114171021722
33,54492,748,1,8285,1,0,381000,36,0.15,6.99,Salaried,0.25333333333333335,0.5770979634115508,0.2,0.2,0.5394144144144145,0.36118665301504993
47,117798,614,3,48701,1,0,825000,36,0.41,7.0,Government,0.4766666666666667,1.0,0.4,0.1,0.5405405405405406,0.5340810810810811
51,163698,683,1,23905,1,0,1146000,36,0.15,7.0,Entrepreneur,0.3616666666666667,0.5674914917850079,0.4,0.4,0.5405405405405406,0.4514539540273331
30,34285,695,3,14704,1,0,171000,30,0.43,4.99,Salaried,0.3416666666666667,0.9918817753147635,0.2,0.2,0.31418918918918926,0.45759882220706927
41,67984,769,2,19351,1,1,544000,30,0.28,8.0,Salaried,0.21833333333333332,0.9189498836327502,0.2,0.2,0.6531531531531533,0.4532104438811605
25,30476,759,3,15012,1,1,213000,30,0.49,6.99,Self-Employed,0.235,1.0,0.6,0.5,0.5394144144144145,0.5614121621621622
29,36821,709,2,10810,1,0,221000,12,0.29,6.0,Salaried,0.31833333333333336,1.0,0.6,0.2,0.42792792792792794,0.5096891891891893
38,70617,527,2,22846,1,0,353000,18,0.32,5.0,Salaried,0.6216666666666667,1.0,0.2,0.2,0.3153153153153153,0.5437972972972973
27,32450,735,3,14985,1,0,227000,12,0.46,7.0,Salaried,0.275,1.0,0.6,0.2,0.5405405405405406,0.513581081081081
61,71841,678,2,22823,1,0,287000,24,0.32,3.99,Self-Employed,0.37,0.8069053728217717,0.3,0.5,0.2015765765765766,0.4729628296919294
25,20296,811,1,3046,1,0,122000,36,0.15,6.01,Salaried,0.14833333333333334,0.5284201229215025,0.6,0.2,0.42905405405405406,0.3409631388384838
36,66407,792,2,20229,1,0,465000,30,0.3,7.0,Salaried,0.18,0.8967177155018798,0.2,0.2,0.5405405405405406,0.41926050995655106
43,68823,624,2,20616,1,1,482000,24,0.3,7.0,Entrepreneur,0.46,0.9856039728320797,0.2,0.4,0.5405405405405406,0.565482074289101
59,123923,746,0,0,1,0,744000,24,0.0,6.0,Salaried,0.25666666666666665,0.4169255639926944,0.3,0.2,0.42792792792792794,0.31542058018736285
25,26430,748,0,0,1,0,159000,12,0.0,6.02,Salaried,0.25333333333333335,0.8355404212384917,0.6,0.2,0.43018018018018017,0.44941213233664995
55,105662,742,2,29767,1,0,845000,18,0.28,8.0,Salaried,0.2633333333333333,1.0,0.3,0.2,0.6531531531531533,0.49697297297297294
42,71415,731,4,35708,1,0,571000,24,0.5,8.0,Salaried,0.2816666666666667,1.0,0.2,0.2,0.6531531531531533,0.492472972972973
30,14837,750,2,4256,0,0,76000,30,0.29,5.12,Gig Worker,0.25,0.7626579197651517,0.2,0.8,0.32882882882882886,0.4949888042656123
47,28870,820,2,7837,0,0,123000,36,0.27,4.26,Gig Worker,0.13333333333333333,0.6496747873609668,0.4,0.8,0.23198198198198197,0.4372159941375391
44,65412,655,4,32706,1,1,458000,30,0.5,7.0,Self-Employed,0.4083333333333333,1.0,0.2,0.5,0.5405405405405406,0.5735810810810811
34,52118,627,2,14626,1,0,365000,30,0.28,7.0,Salaried,0.455,0.8567950505476887,0.2,0.2,0.5405405405405406,0.4917798437180033
42,26795,762,3,13120,0,0,88000,24,0.49,3.28,Gig Worker,0.23,1.0,0.2,0.8,0.12162162162162159,0.5172432432432432
37,70372,549,2,23028,1,0,422000,18,0.33,6.0,Salaried,0.585,1.0,0.2,0.2,0.42792792792792794,0.5496891891891892
43,27833,752,2,9043,0,0,101000,30,0.32,3.63,Gig Worker,0.24666666666666667,0.7431027118089238,0.2,0.8,0.16103603603603603,0.4639310833576364
49,178584,738,0,0,1,0,1250000,36,0.0,7.0,Entrepreneur,0.27,0.32405126086530917,0.4,0.4,0.5405405405405406,0.3630938962974084
61,86916,512,3,38097,1,1,348000,24,0.44,4.0,Self-Employed,0.6466666666666666,1.0,0.3,0.5,0.20270270270270271,0.6044054054054054
27,11708,649,1,1586,0,1,80000,30,0.14,6.83,Gig Worker,0.41833333333333333,0.6053790380746308,0.6,0.8,0.5213963963963965,0.5750542189781171
67,96185,826,1,15664,1,0,481000,36,0.16,5.0,Self-Employed,0.12333333333333334,0.5029389736984476,0.3,0.5,0.3153153153153153,0.3400320407219092
25,21517,583,1,3181,1,0,108000,30,0.15,5.02,Self-Employed,0.5283333333333333,0.5252436058310483,0.6,0.5,0.31756756756756754,0.49744603659289727
40,66749,717,4,33374,1,0,534000,30,0.5,8.0,Entrepreneur,0.305,1.0,0.2,0.4,0.6531531531531533,0.539472972972973
49,28797,619,1,4720,0,1,126000,12,0.16,4.38,Gig Worker,0.4683333333333333,0.8808787952448751,0.4,0.8,0.24549549549549549,0.5975440231355431
45,73653,643,2,23656,1,0,442000,30,0.32,6.0,Salaried,0.42833333333333334,0.8686981144314859,0.4,0.2,0.42792792792792794,0.4898637177970607
34,15627,853,0,0,0,0,71000,12,0.0,4.54,Gig Worker,0.07833333333333334,0.63103033922769,0.2,0.8,0.26351351351351354,0.4007846118339496
39,66606,709,2,19160,1,0,400000,36,0.29,6.01,Salaried,0.31833333333333336,0.7574670728140386,0.2,0.2,0.42905405405405406,0.40922487631161775
36,26669,741,0,0,0,0,73000,30,0.0,2.74,Gig Worker,0.265,0.15207002720595283,0.2,0.8,0.06081081081081082,0.30663912842310986
34,48139,691,4,24070,1,0,337000,24,0.5,7.0,Salaried,0.34833333333333333,1.0,0.2,0.2,0.5405405405405406,0.4955810810810811
52,145782,578,1,23403,1,1,875000,18,0.16,6.0,Self-Employed,0.5366666666666666,0.8233082171908639,0.4,0.5,0.42792792792792794,0.5710162434869052
46,118924,605,5,59462,1,1,595000,18,0.5,5.0,Self-Employed,0.49166666666666664,1.0,0.4,0.5,0.3153153153153153,0.5847972972972973
33,49281,794,2,13807,1,0,345000,12,0.28,7.0,Entrepreneur,0.17666666666666667,1.0,0.2,0.4,0.5405405405405406,0.4840810810810811
52,29608,712,2,8983,0,0,98000,12,0.3,3.31,Gig Worker,0.31333333333333335,0.9653734726350237,0.4,0.8,0.125,0.554093368158756
45,72176,638,4,36088,1,0,433000,24,0.5,6.0,Salaried,0.43666666666666665,1.0,0.4,0.2,0.42792792792792794,0.5251891891891892
51,107119,698,0,0,1,0,750000,36,0.0,7.0,Salaried,0.33666666666666667,0.3241462506392164,0.4,0.2,0.5405405405405406,0.34311764374088527
49,104272,752,1,16254,1,0,834000,18,0.16,8.0,Entrepreneur,0.24666666666666667,1.0,0.4,0.4,0.6531531531531533,0.541972972972973
32,60942,736,5,30471,1,0,366000,18,0.5,6.01,Self-Employed,0.2733333333333333,1.0,0.2,0.5,0.42905405405405406,0.5163581081081081
35,62195,638,1,8578,1,0,435000,24,0.14,6.99,Self-Employed,0.43666666666666665,0.71557199131763,0.2,0.5,0.5394144144144145,0.5108051599915697
50,172541,573,1,26476,1,0,863000,36,0.15,5.0,Self-Employed,0.545,0.4873066133288342,0.4,0.5,0.3153153153153153,0.4726239506295059
49,109729,667,1,18073,1,0,549000,12,0.16,5.0,Entrepreneur,0.3883333333333333,0.9694034090046083,0.4,0.4,0.3153153153153153,0.5261481495484495
41,66672,788,1,9281,1,0,400000,18,0.14,6.0,Salaried,0.18666666666666668,0.7875175541512235,0.2,0.2,0.42792792792792794,0.3770685777269951
43,68847,768,1,10365,1,1,413000,30,0.15,6.0,Self-Employed,0.22,0.584185867858359,0.2,0.5,0.42792792792792794,0.396235656153779
57,20065,732,1,3237,0,0,78000,18,0.16,3.89,Gig Worker,0.28,0.628817454384362,0.7,0.8,0.19031531531531534,0.49975166089338785
34,47771,686,3,22532,1,0,287000,18,0.47,6.01,Salaried,0.3566666666666667,1.0,0.2,0.2,0.42905405405405406,0.4813581081081081
48,155678,658,3,72815,1,1,1090000,12,0.47,7.0,Entrepreneur,0.4033333333333333,1.0,0.4,0.4,0.5405405405405406,0.5720810810810811
39,26222,687,1,4093,0,0,74000,36,0.16,2.82,Gig Worker,0.355,0.390801334474586,0.2,0.8,0.06981981981981979,0.3946733065916195
39,69486,762,2,20260,1,0,486000,12,0.29,6.99,Entrepreneur,0.23,1.0,0.2,0.4,0.5394144144144145,0.4999121621621622
55,115457,780,3,49811,1,0,808000,12,0.43,7.0,Salaried,0.2,1.0,0.3,0.2,0.5405405405405406,0.46108108108108115
51,116635,679,3,55733,1,0,583000,24,0.48,5.0,Salaried,0.36833333333333335,1.0,0.4,0.2,0.3153153153153153,0.48779729729729737
51,109442,900,1,17434,1,0,876000,18,0.16,8.0,Salaried,0.0,1.0,0.4,0.2,0.6531531531531533,0.427972972972973
57,132342,707,2,42617,1,0,926000,12,0.32,7.0,Government,0.32166666666666666,1.0,0.3,0.1,0.5405405405405406,0.4775810810810811
42,69026,672,3,33629,1,0,483000,30,0.49,7.0,Salaried,0.38,1.0,0.2,0.2,0.5405405405405406,0.5050810810810811
50,109536,818,5,54768,1,0,876000,18,0.5,8.0,Government,0.13666666666666666,1.0,0.4,0.1,0.6531531531531533,0.448972972972973
38,68037,536,2,20417,1,1,340000,24,0.3,5.0,Self-Employed,0.6066666666666667,0.8471779244300078,0.2,0.5,0.3153153153153153,0.5610917784047993
45,69360,738,5,34680,1,0,555000,18,0.5,8.0,Salaried,0.27,1.0,0.4,0.2,0.6531531531531533,0.5089729729729731
40,65270,694,2,20168,1,0,457000,12,0.31,7.0,Self-Employed,0.3433333333333333,1.0,0.2,0.5,0.5405405405405406,0.5540810810810811
43,67364,815,4,33682,1,0,539000,36,0.5,8.0,Salaried,0.14166666666666666,1.0,0.2,0.2,0.6531531531531533,0.45047297297297295
49,108863,748,2,34591,1,0,653000,36,0.32,6.0,Government,0.25333333333333335,0.8072820714857036,0.4,0.1,0.42792792792792794,0.4020097070606151
32,60279,711,2,19494,1,0,482000,36,0.32,8.0,Entrepreneur,0.315,0.9091858659701524,0.2,0.4,0.6531531531531533,0.5197694394655111
67,71011,753,1,10307,1,0,355000,30,0.15,5.0,Entrepreneur,0.245,0.5196456261080052,0.3,0.4,0.3153153153153153,0.36070870382429865
29,36798,615,2,10765,1,0,184000,12,0.29,5.0,Salaried,0.475,1.0,0.6,0.2,0.3153153153153153,0.5397972972972973
27,12191,777,1,1680,0,0,51000,18,0.14,4.18,Gig Worker,0.205,0.6170307786253977,0.6,0.8,0.22297297297297294,0.4692036406022954
55,115313,592,1,17568,1,0,577000,18,0.15,5.0,Government,0.5133333333333333,0.7172298520195115,0.3,0.1,0.3153153153153153,0.4306047603021752
51,29505,728,0,0,0,0,110000,30,0.0,3.73,Gig Worker,0.2866666666666667,0.2071212035624847,0.4,0.8,0.17229729729729729,0.3636248954852158
49,109930,702,2,29918,1,0,879000,30,0.27,8.0,Salaried,0.33,0.8978137602716881,0.4,0.2,0.6531531531531533,0.5014264130408951
49,29193,558,5,14596,0,1,122000,36,0.5,4.18,Gig Worker,0.57,1.0,0.4,0.8,0.22297297297297294,0.654445945945946
41,66648,705,3,30247,1,0,533000,36,0.45,8.0,Salaried,0.325,1.0,0.2,0.2,0.6531531531531533,0.505472972972973
31,46323,722,1,6652,1,0,324000,24,0.14,6.99,Self-Employed,0.2966666666666667,0.7250537889745194,0.2,0.5,0.5394144144144145,0.47117560940579206
42,75837,647,2,23164,1,1,455000,18,0.31,6.0,Self-Employed,0.4216666666666667,1.0,0.2,0.5,0.42792792792792794,0.5606891891891892
33,51541,619,2,14010,1,0,309000,12,0.27,6.0,Salaried,0.4683333333333333,1.0,0.2,0.2,0.42792792792792794,0.5146891891891892
53,102529,739,2,27913,1,0,718000,30,0.27,7.0,Entrepreneur,0.2683333333333333,0.8427913620103147,0.4,0.4,0.5405405405405406,0.4922789215836598
40,65248,728,3,31256,1,0,522000,36,0.48,8.0,Salaried,0.2866666666666667,1.0,0.2,0.2,0.6531531531531533,0.49397297297297305
32,62352,718,5,31176,1,0,499000,12,0.5,8.0,Salaried,0.30333333333333334,1.0,0.2,0.2,0.6531531531531533,0.49897297297297294
38,65980,700,3,27476,1,0,462000,18,0.42,7.0,Salaried,0.3333333333333333,1.0,0.2,0.2,0.5405405405405406,0.49108108108108106
46,103842,654,3,46937,1,0,623000,36,0.45,6.0,Salaried,0.41,1.0,0.4,0.2,0.42792792792792794,0.5171891891891892
35,54772,881,3,25978,1,0,383000,18,0.47,6.99,Entrepreneur,0.03166666666666667,1.0,0.2,0.4,0.5394144144144145,0.4404121621621622
32,53693,676,1,7596,1,0,322000,18,0.14,6.0,Entrepreneur,0.37333333333333335,0.7910680128660127,0.2,0.4,0.42792792792792794,0.4739561924056924
44,27857,630,2,8563,0,1,109000,12,0.31,3.91,Gig Worker,0.45,1.0,0.2,0.8,0.19256756756756757,0.5938851351351352
44,66687,704,2,18347,1,0,533000,24,0.28,7.99,Salaried,0.32666666666666666,1.0,0.2,0.2,0.6520270270270271,0.505804054054054
35,17380,685,0,0,0,0,89000,18,0.0,5.12,Gig Worker,0.35833333333333334,0.4741507906064868,0.2,0.8,0.32882882882882886,0.45536202197594605
36,76290,674,2,20835,1,0,534000,30,0.27,7.0,Self-Employed,0.37666666666666665,0.8440381002315727,0.2,0.5,0.5405405405405406,0.5250906061389743
44,27527,849,3,12465,0,0,126000,18,0.45,4.58,Gig Worker,0.085,1.0,0.2,0.8,0.26801801801801806,0.4957027027027028
25,24774,609,2,7493,1,0,149000,36,0.3,6.01,Salaried,0.485,0.7825333608412642,0.6,0.2,0.42905405405405406,0.5054914483184241
25,21642,702,1,3336,1,0,151000,12,0.15,6.98,Salaried,0.33,1.0,0.6,0.2,0.5382882882882883,0.5297432432432432
33,58223,614,2,18257,1,0,349000,36,0.31,5.99,Salaried,0.4766666666666667,0.8001260797406651,0.2,0.2,0.42680180180180183,0.4670517902054365
39,66044,656,1,10849,1,0,330000,24,0.16,5.0,Salaried,0.4066666666666667,0.6207730200068642,0.2,0.2,0.3153153153153153,0.3844905522990134
